ministry_rank,org_code,ministry_or_organisation,registration_count,category_code,parent_category_code,stage,category_name,category_path,level_1_category,level_2_subcategory,level_3_subcategory,level_4_subcategory,level_5_subcategory,level_6_subcategory,level_7_subcategory,is_leaf_category,field_set_id,input_fields_for_ui,destination_routing_codes
1,MOLBR,Labour and Employment,11471,2371,2344,3,Settlement of pension/delay in settlement of pension/ Non release of pension arrears/Non release of family pension,Pension > Settlement of pension/delay in settlement of pension/ Non release of pension arrears/Non release of family pension,Pension,Settlement of pension/delay in settlement of pension/ Non release of pension arrears/Non release of family pension,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2372,2344,3,Higher Pensionary benefits on higher wages.,Pension > Higher Pensionary benefits on higher wages.,Pension,Higher Pensionary benefits on higher wages.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2373,2344,3,Issues related to calculation of Pension,Pension > Issues related to calculation of Pension,Pension,Issues related to calculation of Pension,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2374,2344,3,Issues related to Pension transfer/Revision of PPO in case of request for change of disbursing PF Office/Transfer of Pension Payment Order from one bank branch to another/Non transfer of pension details from pension authorising office to pension disbursing office.,Pension > Issues related to Pension transfer/Revision of PPO in case of request for change of disbursing PF Office/Transfer of Pension Payment Order from one bank branch to another/Non transfer of pension details from pension authorising office to pension disbursing office.,Pension,Issues related to Pension transfer/Revision of PPO in case of request for change of disbursing PF Office/Transfer of Pension Payment Order from one bank branch to another/Non transfer of pension details from pension authorising office to pension disbursing office.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2375,2344,3,Life Certificate related issues,Pension > Life Certificate related issues,Pension,Life Certificate related issues,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2376,2344,3,2 years weightage not given/Return of Capital (ROC)/Commutation related issues/Dearness Allowance (DA) linking with pension related issue.,Pension > 2 years weightage not given/Return of Capital (ROC)/Commutation related issues/Dearness Allowance (DA) linking with pension related issue.,Pension,2 years weightage not given/Return of Capital (ROC)/Commutation related issues/Dearness Allowance (DA) linking with pension related issue.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2377,2344,3,Non release of minimum Pension.,Pension > Non release of minimum Pension.,Pension,Non release of minimum Pension.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2378,2344,3,Transfer in not received,Pension > Transfer in not received,Pension,Transfer in not received,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2379,2344,3,Others,Pension > Others,Pension,Others,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2380,2345,3,Non extension of PF benefit to employees/Evasion of PF by employer/PF contribution is deducted from the salary but not deposited with EPFO,Compliance related Issues > Non extension of PF benefit to employees/Evasion of PF by employer/PF contribution is deducted from the salary but not deposited with EPFO,Compliance related Issues,Non extension of PF benefit to employees/Evasion of PF by employer/PF contribution is deducted from the salary but not deposited with EPFO,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2381,2345,3,Claim forms not being attested/forwarded/sub mitted by employer.,Compliance related Issues > Claim forms not being attested/forwarded/sub mitted by employer.,Compliance related Issues,Claim forms not being attested/forwarded/sub mitted by employer.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2382,2345,3,Returns related issues/3A/6A revised return not submitted by the employer.,Compliance related Issues > Returns related issues/3A/6A revised return not submitted by the employer.,Compliance related Issues,Returns related issues/3A/6A revised return not submitted by the employer.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2383,2345,3,Non remittance of assessed amount by employer.,Compliance related Issues > Non remittance of assessed amount by employer.,Compliance related Issues,Non remittance of assessed amount by employer.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2384,2345,3,UAN related issues/KYC related issues.,Compliance related Issues > UAN related issues/KYC related issues.,Compliance related Issues,UAN related issues/KYC related issues.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2385,2345,3,Employer not forwarding the online request for member details correction/ Non updation of member profile by employer/Date of joining/date of exit not entered by Employer,Compliance related Issues > Employer not forwarding the online request for member details correction/ Non updation of member profile by employer/Date of joining/date of exit not entered by Employer,Compliance related Issues,Employer not forwarding the online request for member details correction/ Non updation of member profile by employer/Date of joining/date of exit not entered by Employer,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2386,2345,3,PF/Pension details not available with the beneficiaries.,Compliance related Issues > PF/Pension details not available with the beneficiaries.,Compliance related Issues,PF/Pension details not available with the beneficiaries.,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2387,2345,3,Non coverage of establishment,Compliance related Issues > Non coverage of establishment,Compliance related Issues,Non coverage of establishment,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2388,2345,3,Non credit of past accumulations after cancellation of exemption,Compliance related Issues > Non credit of past accumulations after cancellation of exemption,Compliance related Issues,Non credit of past accumulations after cancellation of exemption,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
1,MOLBR,Labour and Employment,11471,2389,2345,3,Others,Compliance related Issues > Others,Compliance related Issues,Others,,,,,,Yes,184,Name and Address of Establishment (required; Textbox; AlNum); UAN No. (optional; Textbox; AlNum); PF Code/ PF Account No. (optional; Textbox; AlNum); PPO No. (optional; Textbox; AlNum); Scheme Certificate Number (optional; Textbox; AlNum); PF Office (required; Dropdown; AlNum),
